leg_front_r_1,leg_front_r_2,leg_front_r_3,leg_front_l_1,leg_front_l_2,leg_front_l_3,leg_back_r_1,leg_back_r_2,leg_back_r_3,leg_back_l_1,leg_back_l_2,leg_back_l_3
0.307141,0.068397,-0.232569,-0.424319,0.046644,0.406084,0.282086,0.047552,-0.195402,-0.237834,-0.026571,0.043602
0.307141,0.068397,-0.232569,-0.424319,0.046644,0.406084,0.282086,0.047552,-0.195402,-0.237834,-0.026571,0.043602
0.307141,0.068397,-0.232569,-0.424319,0.046644,0.406084,0.282086,0.047552,-0.195402,-0.237834,-0.026571,0.043602
0.307141,0.068397,-0.232569,-0.424319,0.046644,0.406084,0.282086,0.047552,-0.195402,-0.237834,-0.026571,0.043602
0.307141,0.068397,-0.232569,-0.424319,0.046644,0.406084,0.282086,0.047552,-0.195402,-0.237834,-0.026571,0.043602
0.307141,0.068397,-0.232569,-0.424319,0.046644,0.406084,0.282086,0.047552,-0.195402,-0.237834,-0.026571,0.043602
0.307141,0.068397,-0.232569,-0.424319,0.046644,0.406084,0.282086,0.047552,-0.195402,-0.237834,-0.026571,0.043602
0.307141,0.068397,-0.232569,-0.424319,0.046644,0.406084,0.282086,0.047552,-0.195402,-0.237834,-0.026571,0.043602
0.307141,0.068397,-0.232569,-0.424319,0.046644,0.406084,0.282086,0.047552,-0.195402,-0.237834,-0.026571,0.043602
0.307141,0.068397,-0.232569,-0.424319,0.046644,0.406084,0.282086,0.047552,-0.195402,-0.237834,-0.026571,0.043602
0.307141,0.068397,-0.232569,-0.424319,0.046644,0.406084,0.282086,0.047552,-0.195402,-0.237834,-0.026571,0.043602
0.307141,0.068397,-0.232569,-0.424319,0.046644,0.406084,0.282086,0.047552,-0.195402,-0.237834,-0.026571,0.043602
0.307141,0.068397,-0.232569,-0.424319,0.046644,0.406084,0.282086,0.047552,-0.195402,-0.237834,-0.026571,0.043602
0.307141,0.068397,-0.232569,-0.424319,0.046644,0.406084,0.282086,0.047552,-0.195402,-0.237834,-0.026571,0.043602
0.307141,0.068397,-0.232569,-0.424319,0.046644,0.406084,0.282086,0.047552,-0.195402,-0.237834,-0.026571,0.043602
0.307141,0.068397,-0.232569,-0.424319,0.046644,0.406084,0.282086,0.047552,-0.195402,-0.237834,-0.026571,0.043602
0.307141,0.068397,-0.232569,-0.424319,0.046644,0.406084,0.282086,0.047552,-0.195402,-0.237834,-0.026571,0.043602
0.307141,0.068397,-0.232569,-0.424319,0.046644,0.406084,0.282086,0.047552,-0.195402,-0.237834,-0.026571,0.043602
0.307141,0.068397,-0.232569,-0.424319,0.046644,0.406084,0.282086,0.047552,-0.195402,-0.237834,-0.026571,0.043602
0.307141,0.068397,-0.232569,-0.424319,0.046644,0.406084,0.282086,0.047552,-0.195402,-0.237834,-0.026571,0.043602
0.307141,0.068397,-0.232569,-0.424319,0.046644,0.406084,0.282086,0.047552,-0.195402,-0.237834,-0.026571,0.043602
0.307141,0.068397,-0.232569,-0.424319,0.046644,0.406084,0.282086,0.047552,-0.195402,-0.237834,-0.026571,0.043602
0.307141,0.068397,-0.232569,-0.424319,0.046644,0.406084,0.282086,0.047552,-0.195402,-0.237834,-0.026571,0.043602
0.307141,0.068397,-0.232569,-0.424319,0.046644,0.406084,0.282086,0.047552,-0.195402,-0.237834,-0.026571,0.043602
0.307141,0.068397,-0.232569,-0.424319,0.046644,0.406084,0.282086,0.047552,-0.195402,-0.237834,-0.026571,0.043602
0.307141,0.068397,-0.232569,-0.424319,0.046644,0.406084,0.282086,0.047552,-0.195402,-0.237834,-0.026571,0.043602
0.307141,0.068397,-0.232569,-0.424319,0.046644,0.406084,0.282086,0.047552,-0.195402,-0.237834,-0.026571,0.043602
0.307141,0.068397,-0.232569,-0.424319,0.046644,0.406084,0.282086,0.047552,-0.195402,-0.237834,-0.026571,0.043602
0.307141,0.068397,-0.232569,-0.424319,0.046644,0.406084,0.282086,0.047552,-0.195402,-0.237834,-0.026571,0.043602
0.307141,0.068397,-0.232569,-0.424319,0.046644,0.406084,0.282086,0.047552,-0.195402,-0.237834,-0.026571,0.043602
0.307141,0.068397,-0.232569,-0.424319,0.046644,0.406084,0.282086,0.047552,-0.195402,-0.237834,-0.026571,0.043602
0.307141,0.068397,-0.232569,-0.424319,0.046644,0.406084,0.282086,0.047552,-0.195402,-0.237834,-0.026571,0.043602
0.307141,0.068397,-0.232569,-0.424319,0.046644,0.406084,0.282086,0.047552,-0.195402,-0.237834,-0.026571,0.043602
0.307141,0.068397,-0.232569,-0.424319,0.046644,0.406084,0.282086,0.047552,-0.195402,-0.237834,-0.026571,0.043602
0.307141,0.068397,-0.232569,-0.424319,0.046644,0.406084,0.282086,0.047552,-0.195402,-0.237834,-0.026571,0.043602
0.307141,0.068397,-0.232569,-0.424319,0.046644,0.406084,0.282086,0.047552,-0.195402,-0.237834,-0.026571,0.043602
0.307141,0.068397,-0.232569,-0.424319,0.046644,0.406084,0.282086,0.047552,-0.195402,-0.237834,-0.026571,0.043602
0.307141,0.068397,-0.232569,-0.424319,0.046644,0.406084,0.282086,0.047552,-0.195402,-0.237834,-0.026571,0.043602
0.307141,0.068397,-0.232569,-0.424319,0.046644,0.406084,0.282086,0.047552,-0.195402,-0.237834,-0.026571,0.043602
0.307141,0.068397,-0.232569,-0.424319,0.046644,0.406084,0.282086,0.047552,-0.195402,-0.237834,-0.026571,0.043602
